stars,delivery,takeout,Outdoor seating,hours,cost,location,cuisine1,cuisine2,cuisine3,cuisine4,cuisine5,cuisine6,cuisine7,cuisine8,cuisine9,cuisine10,cuisine11,cuisine12,cuisine13,cuisine14,cuisine15,cuisine16,cuisine17,cuisine18,cuisine19,cuisine20,cuisine21,cuisine22,cuisine23,cuisine24,cuisine25,cuisine26,cuisine27,cuisine28,cuisine29,cuisine30,cuisine31,cuisine32,cuisine33,cuisine34,cuisine35,cuisine36,cuisine37,cuisine38,cuisine39,cuisine40,cuisine41,cuisine42,cuisine43,cuisine44,cuisine45,cuisine46,cuisine47,cuisine48,cuisine49,cuisine50
4.5,1,1,0,18,2,0,0.6706,-0.66436,0.9479,-0.09993,0.70171,-0.88322,0.044072,0.021528,0.55998,-1.215,-0.18912,-1.3191,-0.014765,-0.10398,-0.24241,0.17845,0.019026,0.13833,0.76308,0.86142,-0.40438,1.1774,0.60493,0.15703,-0.35718,-1.447,-0.4089,-0.68027,-0.089032,0.93038,2.4564,0.37633,-1.3169,0.22364,0.71214,1.1868,-0.87129,-0.50197,-1.0857,0.28595,-0.40061,0.93039,0.38312,-1.0508,0.69442,-0.4149,-0.56041,0.92276,-0.032726,-0.89636
5,0,0,0,16,2,0,-0.37091,0.45293,-0.02317,0.41713,-0.45777,-0.44084,-0.14999,0.29865,-0.3741,-0.34091,0.37764,0.0049877,0.35465,0.8761,-0.19744,0.024696,-0.38896,0.92814,0.059199,0.87424,0.52466,0.22725,0.20158,-0.3262,0.5885,-2.1577,0.10742,-0.18381,-0.60222,-0.18491,3.1231,-0.44597,0.12975,1.188,0.17618,-0.27286,-0.13756,-0.60492,-1.4584,-0.44235,-0.74184,-0.79881,1.1227,-0.78005,1.7246,-1.0448,-0.25364,0.95281,-0.47055,-0.75217
4.5,0,0,1,0,2,0,-0.59428674,0.32468668,-0.29507634,0.14482467,0.0335,0.294339,-0.84776,-0.274604,0.20006335,-0.19247667,0.10793001,-0.21301936,0.17235,0.71927667,0.17233,0.07544332,0.051766995,-0.0073936656,-0.44303,-0.6308966,0.94695663,0.13394666,-0.26679334,0.48894334,-0.8168033,-1.3088133,-0.16755335,-0.16254099,-0.0070833364,-0.015331996,2.6302335,-0.027506003,-0.21526591,-0.16773333,0.22206001,-0.18510668,0.14828001,-0.10861767,-0.15315767,-0.12578666,-0.06595,0.16821499,0.635439,-0.10923668,0.09676066,0.31712365,-0.61107,-0.337804,-0.048978332,-0.031903338
4.5,0,0,0,18,2,0,-0.20510334,-0.049459983,-0.5308266,0.89381665,-0.18424201,-0.12138335,-0.40024063,-0.20170332,-0.18140201,0.9022467,0.7761833,-0.55728334,0.62182003,0.8915367,0.12043997,-0.27350333,-0.03998667,0.20307057,-0.45599332,-0.15127333,-0.078556664,-0.33660665,-0.114533335,0.41132,-0.40853834,-0.93337995,-0.25334668,-0.27854702,-0.148945,0.16706665,2.6008332,-0.021000007,-0.24000667,-0.16239333,0.049993318,-0.22323465,-0.9569383,0.053366337,-0.094989985,-0.29669666,-0.69239664,0.18261999,0.5722466,-0.49779335,0.69907266,0.29242668,0.118315004,-0.0026600063,0.027313331,-0.30759633
3.5,1,0,0,22,2,0,0.9115967,-0.56169665,-1.00812,-0.149993,0.70171666,0.07290133,-0.70792335,-0.082496665,-0.5929305,0.102685,-0.19012,-0.034929633,0.45510998,0.84518003,0.33489,-0.91982335,-0.6693266,0.7415033,-0.18390833,-0.36015,0.52547,-0.4033067,-0.03925999,1.2431,-0.5027367,-0.66016334,-0.374917,0.35374665,0.35386333,-0.33184332,1.7399668,0.34983334,-0.24289,1.7451633,-0.093823336,0.32528332,-0.36307,1.0468067,0.28527334,0.08956999,0.7992967,0.35593,0.08602699,-0.07022667,0.71210337,0.87089664,-0.43994668,-0.037110012,0.37016666,0.08493333
4.5,1,1,1,22.5,2,0,-0.87172,-0.32541,-0.013127,0.7746,-0.32312,-0.65488,-0.49462,-0.025091,-0.1547,1.3918,0.28013,0.50464,1.3367,0.70791,0.7868,0.45563,-0.92018,0.92627,0.11799,0.92257,1.4869,-0.54637,0.6245,0.58826,0.15183,0.26865,-0.70285,0.054094,1.0817,0.31773,-0.15956,0.0098675,0.64616,1.0466,-0.56955,1.1783,-0.54014,0.04601,0.15872,-0.61926,0.54604,-0.08074,-1.3944,0.23202,1.8366,0.9249,-0.17579,0.39188,0.41894,-0.68081
5,0,0,0,20,2,0,0.29886,0.25825,-1.4633,0.82118,-0.88015,-0.58565,-0.85947,0.18582,0.95548,-0.188,0.6473,0.20807,1.1974,0.7436,0.17317,-0.28499,-0.22424,-0.51131,-0.80115,-0.1145,-0.31166,0.40525,-0.0010934,0.42692,-0.42052,-0.74629,0.05094,-0.21329,-0.15647,0.44522,2.3291,0.8601,-0.16769,0.29793,-0.012656,-0.3383,-1.2543,-0.63399,-0.40144,-0.38501,-0.88233,0.89449,1.7626,-0.73132,-0.66768,1.2615,-0.3427,-0.4988,-0.44072,-0.5638
4.5,0,0,0,18,2,0,-0.078345,-0.09999,0.025410004,0.11686,-0.52263004,-0.34243,-0.11823501,-0.0027099997,0.409661,-0.97697,0.13057502,-0.96306,0.960005,-0.048940003,-0.024120003,0.6395635,0.283294,0.40564302,0.083719,0.66878,-0.279625,0.68706,0.19918501,0.25432,0.84942,-0.57951,-0.809865,-0.59033,-0.77040994,1.04649,1.3549,-0.09176001,-1.03635,1.38045,0.28543702,0.36132002,-0.96140504,-0.946755,-0.725315,0.2197265,-1.1069,0.287715,0.41841,0.034686502,0.06826499,-0.5352,0.13652499,0.246708,-0.136895,-2.3123999
4,1,1,0,21,2,0,-0.29607,-0.037141,0.14071,0.66475,-0.089306,-0.92832,-0.49595,0.33031,-0.61174,1.0839,1.1155,0.13231,0.91049,1.1874,0.22649,-1.063,-0.72909,0.18852,0.17444,-0.20936,-0.36028,-0.15746,-0.1034,-0.38403,-0.92356,-1.4308,0.60061,0.18089,-0.10489,0.44686,1.468,-0.1707,-1.2366,-0.12288,-0.38446,-0.32631,-1.3439,-0.42479,-0.048466,0.18025,-0.36463,0.99333,0.67085,-1.0946,-0.20556,-0.44255,-0.94659,0.51942,0.154,-0.81966
4,0,0,0,23,2,0,-0.77680504,0.051757503,-0.606025,0.062082503,0.095104,0.699255,0.182155,0.337769,-0.78269005,-0.25739,0.52819,-0.65619004,0.635755,0.65714,0.59135497,-0.15874001,0.2102855,0.307004,-0.14573501,-0.52035,0.836035,-0.43363002,-0.40361005,0.879355,-0.345025,-0.89702,-0.38261,-0.37348002,0.0018000007,-0.0056549907,1.8896501,0.19528499,-0.44225502,0.5251,-0.34447998,0.40054,0.22731349,0.098785006,0.04081501,0.515755,0.11875,0.331375,0.48715502,-0.08687502,0.11853,-0.103608504,-0.659945,-0.41802,0.2172885,-0.81542003
4.5,1,1,1,23,3,0,-0.435565,-0.40416,-0.5674005,0.46508002,0.198565,-0.2394785,-0.190195,0.226327,-0.59989,-0.035184994,0.18689,-0.08074,0.780305,0.996445,-0.12712,-0.15393549,-0.386855,0.870525,-0.19522001,0.23863,0.87311506,-0.267635,-0.60618997,-0.030074999,0.22170502,-0.86013,-0.51296,-0.10998501,-0.061349995,-0.35602,1.1189051,0.065381505,0.4586555,0.490605,-0.28713998,0.13013,-0.134341,-0.17486,-0.16626501,-0.15309,-0.53655,-0.58458996,0.44974998,-0.21883,1.273725,0.39139003,-0.332215,0.37243,0.26550502,-0.05570501
4.5,1,0,0,21,1,0,-0.022541652,0.11159834,-0.4384617,-0.28832835,0.38820967,-0.24942668,-0.7450428,-0.49555168,0.65861434,0.27687865,0.25961486,0.1959743,0.498605,0.05471999,0.34763384,0.023316652,-0.12023754,-0.07182085,0.085355006,-0.55562,0.2143995,0.15839101,-0.047317494,0.28553167,0.09165665,-1.0832267,-0.43929997,-0.19568731,0.68005985,0.38444546,3.0398836,0.36597165,0.048483,0.13400333,3.5660963e-05,-0.0022266607,-0.4934198,0.06738833,0.03384784,-0.0041599968,-0.018430823,0.29224122,0.5439816,-0.081229,0.70615834,0.549815,-0.228535,-0.006368339,-0.038278345,0.30306834
4.5,1,1,1,18,2,0,-0.26661003,0.773955,-0.91394496,0.291296,-0.76088,-0.3573665,-0.941725,-0.24951,-0.16429305,1.2516899,0.27235,-0.288075,0.0700865,0.497245,0.42963,0.024880007,0.48974925,0.41252,-0.31057552,-0.704055,1.24325,0.544817,-0.202839,1.03427,-0.10095501,0.023325011,-0.9733,-0.24812251,-0.57105,-0.615855,2.9766,0.30825996,0.67484,-0.81173,-0.03621,0.30137798,0.65154,0.23574,-0.7394,0.176435,0.10507999,-0.07154,-0.340115,-0.069050014,-0.085788,0.43403998,-0.36895,-0.49076,-0.8417,0.189158
5,0,1,1,20,2,0,-0.22896333,-0.16191424,-0.7921567,0.14214,0.30448,-0.8346634,-0.7915433,-0.5785267,0.37467334,0.7849733,-0.40403333,-0.57846165,0.7835633,-0.14647667,0.4588567,0.14857133,-0.09976133,0.400185,0.28034332,-1.1679701,1.0212966,0.15575667,0.42786002,0.94012624,-0.46791664,-0.14244999,-0.066563666,0.60226005,0.51151496,0.15747999,1.9211,0.14028199,-0.08559667,0.84202003,0.047948003,-0.015022001,-0.64502764,0.6873,0.37453997,0.44689336,0.26238433,0.44474998,-0.10688334,0.4520037,0.94886667,0.81263,-0.79355,-0.86082,0.38231668,-0.6565667
4,1,0,0,15,2,0,0.46113002,1.1580501,-1.254,-0.22130498,0.56150496,-0.546075,-1.09019,0.19172502,-0.1734145,0.028205007,-1.2637,-0.213207,1.18995,0.769355,0.563765,-0.014844999,-0.50909495,0.12377001,-0.074384995,-0.59981,1.078915,0.57631004,0.62242,0.980575,-0.01869805,0.52229977,-0.0087147,0.66427,0.17395,0.17339501,1.23729,1.1953,-0.52118003,1.4146,0.27463,-0.1456715,0.397835,0.43098003,0.218245,0.115757,0.3735,0.39191002,-1.18735,0.46254998,0.1731335,0.88941,-0.44719002,-0.074539,0.0200475,0.87268496
4,0,0,0,16,2,0,-0.6548334,0.42199,-0.55362004,0.018609663,0.13295999,-0.19462268,-0.52243,-0.13131334,0.02096199,0.17051733,0.22731332,-0.047904093,0.24056001,0.56653666,0.24572568,0.14223534,-0.028626004,0.54417664,-0.39136365,-0.49986663,0.9084199,-0.12030134,0.17426665,0.53324336,-0.40555668,-1.5721668,-0.20305769,0.41013002,0.1318513,-0.10354666,2.1953666,0.016080001,-0.41839662,1.0077533,0.07259,-0.37243664,-0.09333,0.05700199,-0.09461665,0.31144667,0.081433326,0.19518666,0.075179994,0.051420003,0.862005,-0.21651335,-0.46379837,-0.14908333,0.12105999,-0.3806167
1,0,0,0,18,2,0,-0.51742,0.40543,-0.35109,0.78151,0.33735,-0.79946,-0.094045,-0.19927,-0.25549,-0.043867,0.64488,0.051654,1.1569,0.49355,0.17844,-0.38467,-0.74389,0.6078,0.1081,-0.097775,0.8682,-0.22863,0.0017747,-0.50405,1.1444,-2.2063,-0.48134,-0.93773,-0.94641,-0.32139,3.6555,0.36522,0.021378,0.29677,-0.32398,0.045491,-0.63062,0.41415,-1.2073,0.34021,-0.7668,-0.28595,1.3208,-0.16975,1.7651,-0.46696,-0.71656,0.29103,0.49508,-1.1306
5,0,0,0,18,2,0,-0.10578,-0.61572,-0.71352,0.62459,0.013654,-0.74904,-0.96229,0.28141,-0.4946,0.73022,0.66804,-0.29309,1.1325,0.69434,0.70203,-1.6439,-0.77271,0.11756,0.21676,-0.30839,-0.56221,-0.57085,-0.35009,0.44868,-0.86661,-1.5671,-0.24887,-0.033631,0.071665,-0.30745,2.5089,-0.39509,-0.72836,-0.14803,-0.28633,-0.14974,-1.5096,-0.13306,0.21047,-0.20309,-0.88249,0.87406,1.166,-1.001,0.025008,-0.52062,-0.60305,-0.40459,0.37712,-0.21723
4.5,0,0,0,21,1,0,0.76448995,0.12337331,-0.067093335,0.06893067,0.8160813,0.033339977,0.6086467,0.023613334,-0.27626333,0.3333,-0.34759668,0.21041334,0.93667,0.29029998,0.5701017,0.21229833,-0.21662335,0.21294963,0.28165033,-0.381757,0.43896,-0.72538835,0.6686904,-0.24509333,0.33476004,-0.050983336,-0.5206533,0.56914365,0.4241167,0.033230007,1.1687433,0.3230833,0.20085669,0.58781004,0.103785664,0.253034,-0.011326671,0.63525534,0.028096667,-0.26443002,-0.28023335,0.16422334,-0.21788,0.18574734,0.20272999,0.025949994,-0.10569999,0.06421999,0.44763336,-0.00323234
4,0,0,0,2,2,0,-0.56024504,0.41688,-0.12994455,0.133207,-0.0034950003,0.2930535,-1.43965,-0.40632,0.159535,-0.440975,0.30620503,0.101785995,0.14412001,0.544815,0.03786,0.040379986,0.084955,0.0193405,-0.774855,-0.258595,0.801535,0.1326,-0.54668,0.211815,-0.527705,-1.5674,-0.321945,-0.45263147,-0.384985,0.275197,2.87765,-0.151664,-0.14165886,-0.42703,0.25406,-0.36402,-0.021144994,-0.2430565,-0.094666496,-0.4526,0.014229998,0.1555075,0.60530347,-0.59433,-0.091074005,0.521544,-0.57559,0.14769399,-0.081906,0.242015
4,0,1,0,15,2,0,0.27216002,0.5667934,-1.07384,0.060660005,0.37888798,-0.61373,-1.0475568,0.22162001,-0.28047633,0.26221,-0.6197867,-0.23983467,1.1708001,0.74434996,0.6098533,-0.55786335,-0.5969667,0.12170001,0.022663334,-0.50267,0.5318733,0.19392335,0.29825,0.8032767,-0.30133536,-0.17416684,-0.08876646,0.43163633,0.139855,0.013113339,1.66116,0.66517,-0.59024,0.8937233,0.08764333,-0.14702767,-0.23797669,0.2429667,0.21565334,0.00947467,-0.045163333,0.55262667,-0.4029,-0.025300026,0.12375834,0.4194,-0.49914336,-0.184556,0.13907166,0.50938
4,1,0,0,18,2,0,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
4,1,1,1,16,2,0,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
4.5,1,1,0,23,2,0,-0.23957,-1.1127,-0.45141,1.0774,0.24813,-1.0792,0.5073,0.070523,-0.25018,-0.21347,0.54928,-0.15735,1.2776,0.37493,0.25888,0.40134,-0.61422,0.66707,0.40113,0.39055,0.64353,0.53759,0.052834,0.1151,-0.097472,-0.95147,0.24283,-0.42554,-1.0417,0.95874,2.7666,0.3666,-0.34416,1.4537,0.24936,0.57215,-0.28945,-0.53433,-0.32894,-0.78265,-0.61477,0.65148,0.37419,-0.38913,1.1656,-0.14399,-0.94727,0.18564,1.4395,-1.0229
4,0,0,0,18,2,0,-0.56024504,0.41688,-0.12994455,0.133207,-0.0034950003,0.2930535,-1.43965,-0.40632,0.159535,-0.440975,0.30620503,0.101785995,0.14412001,0.544815,0.03786,0.040379986,0.084955,0.0193405,-0.774855,-0.258595,0.801535,0.1326,-0.54668,0.211815,-0.527705,-1.5674,-0.321945,-0.45263147,-0.384985,0.275197,2.87765,-0.151664,-0.14165886,-0.42703,0.25406,-0.36402,-0.021144994,-0.2430565,-0.094666496,-0.4526,0.014229998,0.1555075,0.60530347,-0.59433,-0.091074005,0.521544,-0.57559,0.14769399,-0.081906,0.242015
4,1,1,0,15,2,0,-0.30919,-0.35173,0.077699,0.28382,0.58852,-0.057347,-0.59888,0.069184,-1.4809,-0.27295,0.96721,0.24209,0.7149,1.2033,0.41348,-0.019271,-0.94934,0.71965,-0.53969,0.20194,1.2115,-0.39822,-0.87987,-0.42378,0.6151,-1.865,-0.40182,-0.46066,-0.31456,-0.10373,2.9272,0.016333,0.82838,0.55921,0.10666,-0.10548,-0.22221,-0.54478,-1.2444,-0.63589,-0.75659,-0.66823,1.2943,-0.87361,1.7536,-0.45602,-0.24003,0.95075,0.29086,-0.37979
4.5,1,1,1,22,2,0,0.24084,0.078943335,-0.90481,0.108656324,-0.49539268,-0.7599234,-0.46291247,-0.05440333,0.47170767,-0.14647333,0.22696768,0.136665,0.6997333,0.9282167,0.07296067,-0.010234009,-0.5254533,0.2179,0.08354332,-0.84866667,0.48064336,0.39060333,-0.35264444,0.83352333,-0.76031333,0.07075333,-0.0102600055,0.01409332,-0.162678,0.21380334,0.76486,1.0855334,0.12134334,0.286011,0.18182467,0.07439667,-0.14153665,-0.14745499,-0.19300999,0.4279933,-0.19724868,0.40538,0.8105867,0.79076004,-0.15587334,0.50126165,-0.58637667,-0.24242668,-0.23709,-0.14861333
4.5,0,0,0,1,2,0,-0.108380005,-0.44225,-0.537995,0.159451,0.220969,-0.2893675,-0.633775,-0.550305,0.21018,-0.778455,0.760895,-0.618205,0.147075,-0.493635,0.05250583,-0.0580115,0.31244498,0.157859,-0.228668,0.21772501,-0.77423,1.0451751,-0.039439496,0.15856001,0.32674998,-0.83687496,0.158699,-0.80062497,-0.955425,1.09065,2.3088,0.31468,-1.0567551,0.829121,0.0267145,0.02403,-0.696775,-0.338709,-0.79546,0.40737,-0.08762501,0.334755,0.51689047,-0.339788,0.571995,0.325495,-0.611235,0.455319,-0.208517,-1.5683501
5,0,0,0,18,2,0,0.51134,-0.97657,-0.93198,0.30935,0.0020038,0.8579,0.25343,-0.079009,0.16384,-0.2255,-0.46448,0.27328,1.7798,0.67325,0.8196,-0.029215,-0.92492,1.1032,0.093131,0.048709,1.1007,-0.82011,1.9,-0.1013,0.8895,-0.30027,-0.31254,0.66531,0.69728,-0.65764,0.2968,0.23616,-0.16492,1.5463,-0.11477,0.79914,-0.21388,1.33,0.10286,0.34018,-0.38201,-0.02367,0.13681,-0.023218,1.8991,0.97479,-0.38095,0.37154,0.50185,-0.30746
4.5,1,1,1,18,2,0,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
4.5,1,1,0,22,2,0,0.62143,-0.49645,-0.69599,0.19473,1.0616,0.14227,-0.79524,0.19404,0.0071687,0.14646,-0.61261,0.0037311,0.41935,1.0381,0.16911,-0.53342,-0.52508,0.79629,-0.029128,-0.44912,1.0138,-0.59214,0.17643,1.5506,-0.96916,-0.42896,-0.92664,0.43301,1.2915,-0.80836,1.336,0.24572,-0.11799,2.0015,-0.27431,0.17803,-0.31508,0.84582,0.77419,0.45243,0.73485,0.44473,-0.77466,0.43471,0.53486,0.98216,-0.70731,-0.48557,0.16453,0.65013
4.5,1,1,0,15,2,0,0.12073333,0.6544183,-0.95935494,-0.10052282,0.2875267,-0.22178666,-0.44879833,0.03888448,-0.1487715,-0.066250004,-0.6028684,-0.54792064,0.6620309,0.60675335,0.13671832,0.095688336,-0.25252464,0.084144674,-0.15396701,-0.30062667,0.5603967,0.13611934,0.30966234,0.85480833,-0.43473768,-0.57868177,0.008105385,0.495175,0.331735,-0.054386664,2.08163,0.4538333,-0.29838333,0.5883897,0.2677025,0.023081668,-0.1031375,0.2587,0.013755168,0.381269,-0.16693999,0.37833667,-0.17221832,0.25902167,0.3493245,0.5769538,-0.1363825,-0.37285802,-0.14660634,0.042648345
5,0,0,1,23,2,0,-0.07710475,-0.2185575,-0.7751825,0.75312,-0.071143255,-0.09494251,-0.35533297,-0.31123975,0.36458352,0.7032225,0.192505,-0.31475,0.74729747,0.70310247,0.09746748,0.37283242,0.3038475,0.3149854,-0.28373998,-0.22675925,0.46605003,-0.24018002,-0.052920006,0.61228,-0.34259623,-0.15730001,-0.33290252,0.038387496,0.19822499,0.13312049,1.445325,0.202891,0.4987425,0.44753504,0.4192425,-0.0035609966,-0.5975563,0.28554475,-0.047889985,-0.06885,-0.4037725,0.240775,0.39863497,0.00894,0.8801875,0.92182505,-0.015548751,0.2818425,-0.053472497,0.06011025
4,0,0,0,18,2,0,-0.56024504,0.41688,-0.12994455,0.133207,-0.0034950003,0.2930535,-1.43965,-0.40632,0.159535,-0.440975,0.30620503,0.101785995,0.14412001,0.544815,0.03786,0.040379986,0.084955,0.0193405,-0.774855,-0.258595,0.801535,0.1326,-0.54668,0.211815,-0.527705,-1.5674,-0.321945,-0.45263147,-0.384985,0.275197,2.87765,-0.151664,-0.14165886,-0.42703,0.25406,-0.36402,-0.021144994,-0.2430565,-0.094666496,-0.4526,0.014229998,0.1555075,0.60530347,-0.59433,-0.091074005,0.521544,-0.57559,0.14769399,-0.081906,0.242015
4,0,0,0,20.5,2,0,-0.30919,-0.35173,0.077699,0.28382,0.58852,-0.057347,-0.59888,0.069184,-1.4809,-0.27295,0.96721,0.24209,0.7149,1.2033,0.41348,-0.019271,-0.94934,0.71965,-0.53969,0.20194,1.2115,-0.39822,-0.87987,-0.42378,0.6151,-1.865,-0.40182,-0.46066,-0.31456,-0.10373,2.9272,0.016333,0.82838,0.55921,0.10666,-0.10548,-0.22221,-0.54478,-1.2444,-0.63589,-0.75659,-0.66823,1.2943,-0.87361,1.7536,-0.45602,-0.24003,0.95075,0.29086,-0.37979
4,1,1,1,0,2,0,0.1808,-0.6865,-1.6007,0.62266,0.18391,-0.38339,-0.87648,-0.33756,1.4375,0.2773,-0.49771,0.46384,2.04,0.53321,0.41213,-0.0016703,0.35364,0.51979,-0.07507,-0.73854,1.0848,-0.65617,0.4603,0.33104,-0.21701,-0.21771,-0.17795,0.62973,0.6904,-0.19432,1.4509,0.084894,0.65233,1.2714,0.51329,0.2468,-0.57269,0.97239,0.63352,0.28107,-0.27885,0.73214,0.73482,0.13891,1.0678,1.2536,-0.72269,0.26621,0.54942,0.80503
4.5,0,0,0,18,4,0,-0.10449001,0.20092,-0.96737,-0.36677998,-0.151865,0.113947496,-0.212185,0.197469,-0.29472,-0.062565,0.31256,-0.4355055,-0.044989996,0.622225,0.33253,-0.42180502,-0.0177415,-0.292386,-0.32063,-1.05316,0.66905,0.390215,-0.10961501,0.759735,-0.96335995,-1.21877,-0.39824,0.066945,0.108024985,0.330755,2.50335,0.041089997,-0.57982004,0.510605,0.02234,-0.04677,0.048649997,0.326555,-0.275155,0.13613,0.677045,0.243945,1.289305,-0.22277498,0.449455,0.021801498,-0.703995,-0.55922,0.2622835,-0.59903
4,0,0,1,23,2,0,0.72351754,0.71821755,-1.272815,-0.1216575,0.067882486,-0.74038506,-0.8514875,-0.031215994,-0.14669225,0.11022,-0.6401975,-0.45099452,0.9094325,0.6991125,0.22333501,0.075920254,-0.12558497,0.13795376,-0.233995,-0.3281825,0.811104,0.42274654,0.20075625,1.137125,-0.30313152,0.22581488,0.05314515,0.71483254,0.36996502,0.1459725,1.552845,0.75248754,-0.27354753,0.9279375,0.078562506,-0.00907075,-0.096950755,0.42655,-0.22491999,0.501626,0.30401698,0.3175455,-0.07399753,0.2852925,0.16692425,0.677275,-0.43532124,-0.3665395,0.02347125,0.044324964
4.5,0,0,1,2,2,0,-0.61209,-0.52197,-0.49556,0.64026,0.20163,-0.23108,0.17922,-0.42784,-0.18986,-0.031821,-0.21559,0.89,2.1525,0.6699,0.41601,0.65155,-0.41311,0.91233,0.19059,0.28353,1.3424,-0.50875,2.2305,-0.1121,0.53118,0.15946,0.06037,0.76945,1.4008,-0.43625,1.0377,0.41717,-0.0045326,1.9686,-0.41184,1.3858,-0.55224,1.4688,-0.0016206,0.014634,0.71605,1.1074,-0.47406,-0.067791,1.1822,0.66212,-0.029155,0.058486,0.28353,-0.27456
5,0,0,0,18,2,0,-0.40253,-0.16832,-1.2731,0.3717,0.47055,-0.094645,-0.67975,-0.9823,0.20803,-0.54781,0.72342,-0.19041,0.48002,-0.366,0.10517,-0.027328,0.82707,-0.061242,-0.42713,-0.3893,-0.66778,1.118,0.051591,0.13598,0.01337,-0.79305,0.40787,-0.76886,-1.2476,0.9837,3.1401,0.4212,-0.84241,0.065442,0.15264,-0.22553,-0.93922,-0.58294,-0.64352,-0.37126,-0.50493,0.369,0.98831,-0.76297,0.68617,0.87108,-0.57782,0.025938,0.015696,-1.2043
4.5,0,0,0,18,3,0,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
4.5,0,1,0,18,2,0,0.022303987,0.28716803,-0.7804166,-0.109761395,0.416128,0.129314,-0.21167,-0.10268661,0.058565985,0.106634,-0.09208,-0.1861,0.909196,0.610244,0.2419002,-0.17133695,0.1091492,0.1684736,-0.025739204,-1.345206,0.665542,-0.577976,0.18210599,0.82437766,-0.5118496,-0.49482197,-0.40828878,0.56280017,0.488236,-0.25630802,1.9916859,-0.15133001,-0.15069859,0.46627265,0.2433116,0.25332987,-0.2517888,0.60371,0.15051654,0.47592896,0.26325208,0.43837398,0.3976654,0.38491017,0.2662456,0.25848538,-0.207544,-0.62934256,0.15092519,-0.50071603
4,0,0,0,18,3,0,-0.31323004,0.04908667,-0.6201964,0.296358,0.05897334,0.06757233,-1.2519265,-0.3834,0.58552337,-0.20155,0.03823335,0.22247066,0.77607995,0.54094666,0.16261667,0.026363224,0.17451666,0.18615699,-0.5415934,-0.4185767,0.8959567,-0.13032334,-0.21102,0.25155666,-0.42414,-1.1175033,-0.27394664,-0.09184433,-0.026523331,0.11869135,2.4020665,-0.072811335,0.1230041,0.13911332,0.34047,-0.16041334,-0.20499332,0.16209233,0.14806233,-0.20804334,-0.08346333,0.34771836,0.64847565,-0.3499167,0.29521737,0.7655627,-0.62462336,0.18719934,0.128536,0.42968667
4.5,0,0,0,18,2,0,0.18267666,0.05713001,-1.2233133,-0.16041632,0.3406,-0.098838665,-0.46938,-0.23898733,-0.20724003,0.55478,0.26669332,-0.33749667,0.40446332,0.31926665,0.8777733,-0.62120336,-0.054306332,0.40064266,-0.121771984,-1.0880933,0.46317664,-0.12469667,-0.06628665,1.0902333,-0.7874834,-0.88147336,-0.3196,0.43325666,-0.05573668,0.25580335,2.2993,-0.09544001,-0.39373335,0.48548666,0.16987668,0.087670006,-0.45716667,0.76941997,0.08828332,-0.021470666,0.52448004,0.40102002,0.75860333,-0.03655666,0.3556367,0.35730767,-0.46492663,-0.411791,0.316569,-0.5153766
